,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre,year
1708,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,5LAwnXv04DPVDJ08gU0HM1,169011,4,4,2021
1709,0.528,0.823,6,-5.294,1,0.0407,0.0202,0.0,0.217,0.686,125.992,6eIMVFt8sbjMbBu4iIzDjr,178058,4,4,2021
1710,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,5j1aNDcNNeEhEwgD9L7MdD,181040,4,4,2021
1711,0.735,0.689,7,-5.41,0,0.0513,0.00381,0.00146,0.409,0.71,116.94,33jbbMtU96vtipQWEY9Clg,156168,4,4,2021
1712,0.468,0.936,2,-3.683,1,0.0455,0.00568,0.0,0.24,0.663,75.05,55FBsTIFdbuj82Xr0EjhIX,219800,4,4,2021
1713,0.87,0.566,5,-5.659,1,0.0461,0.157,0.0,0.0735,0.724,111.999,6BXDxuVjkGAp5Afq8PlSZG,158639,4,4,2021
1714,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98,4ZJBm1ccuplC6ponS1sVvU,170813,4,4,2021
1715,0.725,0.681,5,-6.8,0,0.103,0.0201,0.301,0.0995,0.453,110.938,6zNeEbUCL8hnOVPTrMsHOl,168649,4,4,2021
1716,0.579,0.687,6,-8.23,0,0.0618,0.00491,0.0,0.181,0.392,168.157,4R8i3CTnlQPEdH4gGzDV6S,232253,4,4,2021
1717,0.709,0.782,2,-4.687,1,0.0672,0.00774,0.0,0.107,0.484,119.997,6ICKOkc9obaie1zmsRvCO8,160880,4,4,2021
1718,0.753,0.657,7,-3.061,1,0.045,0.173,0.0,0.112,0.435,107.013,5nEbuMsWBFKFtCMSW1pTbU,184732,4,4,2021
1719,0.653,0.667,10,-6.764,0,0.0423,0.154,0.0,0.107,0.556,104.181,2QVXDHyq0u6iOjufdhDxv4,213869,4,4,2021
1720,0.306,0.905,7,-4.566,0,0.205,0.443,0.0,0.426,0.151,159.849,4XxQ1I9D6iCHMa08cp6MKM,186027,4,4,2017
1721,0.5,0.912,7,-5.897,1,0.0762,0.131,0.0,0.951,0.437,130.055,4wRlry1XwpVaNQspwSX62b,215747,4,4,2017
1722,0.395,0.876,6,-5.811,1,0.186,0.743,0.0,0.579,0.362,123.043,5Ix0fPR5tze7XAZ5j63A6l,270733,4,4,2017
1723,0.516,0.342,4,-8.985,1,0.0425,0.55,0.0,0.21,0.0993,102.819,0nt7gxQz6wAVvy1osE9Nun,206459,4,4,2021
1724,0.619,0.241,11,-7.102,0,0.046,0.9,0.0,0.116,0.0719,79.461,2dFyqvH1iH95soZuQqlnnI,149190,4,4,2021
1725,0.295,0.132,0,-10.636,1,0.0355,0.919,2.91e-05,0.116,0.15,136.085,7tbJrDaFOhuLyRH8TIm7Vy,226894,3,4,2021
1726,0.421,0.173,0,-14.514,1,0.0495,0.731,0.00271,0.323,0.39,101.929,4QSPUETz7lPQfH6gRIuEJx,268573,4,4,2021
1727,0.567,0.308,1,-10.333,1,0.0284,0.798,1.9e-05,0.104,0.294,147.549,6PKPhNkgx1tr9D3lszhWTR,261533,4,4,2021
1728,0.505,0.387,11,-6.338,1,0.0382,0.876,0.0,0.111,0.314,127.126,32zpxArUWg1PPKHbI2nGPA,227813,4,4,2021
1729,0.459,0.574,3,-4.857,1,0.0577,0.608,0.0,0.0885,0.183,111.881,6F9NX82yySQUmv7hHZKqKJ,215107,4,4,2021
1730,0.357,0.425,5,-7.301,1,0.0331,0.586,0.0,0.322,0.273,102.074,1sBtKwJJDXTqUmHvmGtzbP,198040,3,4,2021
1731,0.623,0.594,5,-7.766,0,0.0418,0.55,0.0,0.179,0.363,100.038,65x2ciOMUTar7URSoIK3gU,250200,4,4,2021
1732,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874,3RHlzRfpi3K4eZsOvGxcjc,242014,4,4,2021
1733,0.525,0.422,11,-11.89,1,0.202,0.702,1.95e-06,0.0853,0.191,73.766,2a32WVhQ7i4YHL10dDkoPq,286928,4,4,2021
1734,0.521,0.155,0,-12.153,1,0.0286,0.945,9.64e-06,0.103,0.161,74.992,1jwQzz8D8zRmyfA39dJ8Rw,261653,4,4,2021
1735,0.691,0.389,4,-8.247,1,0.0367,0.765,0.0,0.0941,0.306,104.952,2Vp1qRxw4a4IGV6RleaCft,227032,4,4,2021
1736,0.759,0.401,4,-8.999,1,0.259,0.86,0.0,0.299,0.576,100.126,1ql1Om8NbrTS24zU4xsgQt,232627,4,4,2021
1737,0.53,0.23,10,-11.254,0,0.134,0.92,0.0,0.1,0.377,75.759,34IbW35VXSB3nAzXJk1gf2,171728,4,4,2021
1738,0.485,0.423,2,-8.385,1,0.0373,0.73,0.0,0.246,0.132,137.353,6j5B22dQn7K5dNId3ylxdE,224000,4,4,2021
1739,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.02,3pIPZxYKAvEP8f6pDXIrLH,160097,4,4,2021
1740,0.572,0.258,7,-9.213,1,0.0348,0.787,0.0,0.0973,0.324,111.91,3SvgKi9t3Z3z5KM1SUIv4A,194200,4,4,2021
1741,0.597,0.496,5,-9.441,1,0.0769,0.0839,0.0,0.117,0.319,160.055,1P65IjBDd7Ysq8INlZaFcI,195093,4,4,2021
1742,0.448,0.352,0,-11.504,1,0.047,0.813,0.00119,0.14,0.221,72.111,3aDuHNn2CyYdMqaJshErLo,185147,3,4,2021
1743,0.553,0.585,11,-6.32,1,0.036,0.69,0.0,0.0813,0.46,126.69,5Jizp0tioIIigujKkkz9ap,196373,4,4,2021
1744,0.429,0.214,1,-12.261,1,0.242,0.897,0.0,0.105,0.189,77.849,6GH4tLwGW6HliKbZBdt6hD,155361,4,4,2021
1745,0.597,0.24,11,-7.056,0,0.0406,0.871,0.0,0.115,0.0929,79.414,4MyOniEgBnVt8bYFHyTEDl,149297,4,4,2020
1746,0.365,0.117,11,-10.61,0,0.041,0.969,2.48e-06,0.684,0.119,168.744,4fKiuIavbsoTRZ6R7xuAyT,155188,4,4,2020
1747,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,7oUHzZKNKUTrlU7DYxhQ7v,189960,4,4,2015
1748,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,3h4T9Bg8OVSUYa6danHeH5,231013,4,4,2015
1749,0.613,0.765,11,-6.582,1,0.0441,0.082,1.25e-06,0.092,0.299,103.951,1zlZxbqrIabWaH3nOJ4HdU,239920,4,4,2015
1750,0.532,0.599,6,-6.543,1,0.0333,0.00784,0.0,0.14,0.113,130.019,3w0tCn815B8Bb4ejP2lTPJ,238200,4,4,2015
1751,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,5d6Mjuu2uCGRPYpFjGpCX5,235493,4,4,2015
1752,0.501,0.704,3,-5.64,1,0.0326,0.284,0.0,0.155,0.27,97.039,6CjspLw4dCBJm0g4AT36Ga,203453,4,4,2015
1753,0.618,0.837,6,-6.142,0,0.0515,0.032,0.0,0.0475,0.434,126.082,3W7yQOvor4nOvuWsG3Vh6z,219493,4,4,2015
1754,0.63,0.886,5,-5.216,0,0.076,0.0107,0.00011,0.214,0.824,165.012,3fHNBkgOztjEbwH4N9YNsV,196547,4,4,2015
1755,0.644,0.866,1,-5.687,0,0.0341,0.0121,0.0,0.0719,0.39,114.927,4EkKRYCAS5MeE58slS88hB,226960,4,4,2015
1756,0.693,0.727,10,-5.364,0,0.0749,0.00365,0.0,0.0576,0.746,121.937,0plAYelfnt9ZLCzbyRUEpP,194773,4,4,2015
1757,0.41,0.327,1,-7.663,1,0.0301,0.547,0.0,0.0763,0.283,101.861,3KYpb7zklUM6tjWvbc8Kfb,236867,4,4,2015
1758,0.54,0.766,4,-5.148,0,0.07,0.000248,0.0,0.641,0.176,98.932,3vncluU9e0z6mdXt8hRP37,224400,4,4,2015
1759,0.595,0.797,8,-5.828,1,0.0352,0.00259,0.0,0.11,0.425,135.0,4ErxH2OAeKYngfxYT8EI2S,189667,4,4,2015
1760,0.805,0.38,10,-9.713,0,0.0352,0.322,1.33e-05,0.0629,0.653,133.926,4r5ZfnXb1nnXgzYZ28OZgY,264720,4,4,2015
1761,0.494,0.582,0,-4.769,1,0.0266,0.102,0.0,0.0797,0.416,82.025,1Duym1lVQurgKHHSqpOWhY,267787,4,4,2015
1762,0.748,0.81,1,-6.103,0,0.0967,0.0174,0.0,0.345,0.637,127.992,3ajL4puUIAeRyFsax0SHRQ,252693,4,4,2015
1763,0.761,0.729,1,-6.204,0,0.0413,0.000576,0.00102,0.0813,0.448,120.004,4iayejBRGcy9In1dxFTpIO,243653,4,4,2015
1764,0.482,0.797,2,-6.187,1,0.219,0.0105,0.0,0.109,0.481,190.084,2EfacabfeVKamiHDpJXjU6,300053,4,4,2015
1765,0.554,0.825,4,-6.16,0,0.0356,0.018,0.000963,0.0758,0.516,100.986,6XSq2DbbDbnH1FJHBlEUdW,319120,4,4,2015
1766,0.741,0.804,1,-7.138,1,0.0438,0.013,0.0,0.0988,0.702,120.081,7oBlCQeQBB89NIFuSpri3E,234453,4,4,2015
1767,0.724,0.71,0,-7.383,0,0.0462,0.0126,0.00163,0.0857,0.212,122.056,2IDBh3Nuej2wFUk2JmWEmQ,153443,4,4,2021
1768,0.78,0.375,8,-8.436,0,0.0607,0.557,0.0375,0.412,0.821,99.985,1QmBNnhVEvnXnMrdAcY7ER,206400,4,4,2018
1769,0.948,0.593,7,-7.201,1,0.0374,0.82,0.555,0.161,0.829,119.003,3y6r6OVElqXvJD56JlQqmz,185546,4,4,2018
1770,0.695,0.461,9,-9.738,1,0.0495,0.759,0.1,0.123,0.577,93.912,0sHTEZ4tvrk5oVjpM37Bfc,240000,4,4,2018
1771,0.706,0.471,4,-7.338,0,0.0634,0.84,0.00252,0.11,0.506,146.924,554C12cz0JvqOEwlqPO9cF,212245,4,4,2018
1772,0.459,0.331,9,-12.603,0,0.0421,0.817,0.00104,0.135,0.271,72.023,1ZLlrjKLFdOhDqOiftCdi3,183624,3,4,2021
1773,0.446,0.395,0,-9.328,1,0.0365,0.815,0.00216,0.128,0.267,71.944,6whl8reaEWohybPbAdcEOs,187453,3,4,2021
1774,0.316,0.146,9,-12.851,0,0.0397,0.935,2.03e-06,0.096,0.505,142.515,1rfU4M7HWToFPI3Hk4dxBp,199237,4,4,2021
1775,0.511,0.186,9,-15.593,0,0.038,0.69,0.833,0.126,0.0645,143.87,4qkm5RxND46SFPywbBIAOg,183630,4,4,2021
1776,0.679,0.431,0,-6.749,1,0.0327,0.163,1.69e-06,0.147,0.405,90.938,5FgNg82f2Yl2mcUzr0RfXt,174680,4,4,2020
1777,0.696,0.722,2,-5.233,1,0.0468,0.0219,0.0,0.18,0.678,91.085,6p2w02eaAkzE554Atc8UDL,168880,4,4,2020
1778,0.629,0.638,8,-5.46,1,0.0434,0.00162,0.0,0.354,0.492,108.053,5luB0CY6Gsobgob9BHWlNg,185773,4,4,2020
1779,0.442,0.252,0,-11.242,1,0.0465,0.886,0.000112,0.387,0.85,77.892,3Eh7WGMU8cZMChuv5afcsv,37067,1,4,2020
1780,0.512,0.716,1,-4.127,1,0.312,0.066,8.55e-06,0.147,0.716,151.532,6Cmp8vtKCh67dafSym4YMC,148280,4,4,2020
1781,0.494,0.414,0,-6.504,1,0.0314,0.592,0.0,0.0639,0.244,135.996,7I8tomzL7OFXyGt1HAKyb9,231920,4,4,2020
1782,0.395,0.553,0,-5.409,1,0.0571,0.362,0.0,0.0761,0.572,142.459,0GKTfKlcCrdK3CP7f98yrn,171480,4,4,2020
1783,0.685,0.67,11,-5.685,1,0.0393,0.114,0.0,0.233,0.863,117.979,4qloDXG1FlUBkuETc0xLRZ,199880,4,4,2020
1784,0.0,0.46,0,-7.341,1,0.0,0.916,0.000515,0.32,0.0,0.0,3oam5EmL7KFDD8tGr37jDK,57680,0,4,2020
1785,0.505,0.425,5,-7.301,1,0.0292,0.586,0.0,0.321,0.285,92.061,1hgNhooPszJZOZ0gLBU88t,198040,4,4,2020
1786,0.557,0.774,4,-6.422,0,0.104,0.0224,4.53e-06,0.114,0.541,142.052,4IS4AgLi3XgtNFwZeEEweV,194360,4,4,2020
1787,0.542,0.3,0,-10.379,1,0.0306,0.813,0.0,0.11,0.27,141.915,4yXdjxcdzUuOFMgZX3H6cz,245267,4,4,2020
1788,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,1tIqM4FvpFSWDNTZz2Jl6m,194088,4,4,2021
1789,0.677,0.744,10,-6.806,0,0.0296,0.0405,0.000153,0.074,0.631,124.077,5rPfT3AKnOYc58XH6Wbt3g,152913,4,4,2021
1790,0.645,0.776,9,-4.56,0,0.0545,0.00173,0.0,0.0939,0.481,112.036,0fgejbLWNVshdDayYYobZP,198251,4,4,2021
1791,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,0o52LQTjNQ9VSUUOLK6NZg,190960,4,4,2021
1792,0.778,0.469,10,-7.312,0,0.036,0.115,0.0,0.0867,0.211,127.121,7nfdR0MsHBD0KSkywvuDjG,157040,4,4,2021
1793,0.648,0.718,9,-7.762,0,0.0299,0.129,0.00163,0.112,0.786,96.017,1NkDMVxG2VtViKgrGffTMp,230693,4,4,2021
1794,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992,7q97Fr8Cl4aJzXhkeSW7De,188344,1,4,2021
1795,0.813,0.554,9,-6.631,1,0.0544,0.315,0.0,0.105,0.86,148.011,4b5CP5qEPN9kFtVqHfsCRp,212869,4,4,2021
1796,0.459,0.574,3,-4.857,1,0.0577,0.608,0.0,0.0885,0.183,111.881,3ajfLPX6G2eOJ53KRs8Gwy,215107,4,4,2021
1797,0.588,0.471,10,-4.908,1,0.0262,0.671,0.0,0.105,0.262,95.973,7kAuw2zUbqgbbqarp4dydf,224586,4,4,2021
1798,0.701,0.716,7,-5.378,0,0.0869,0.407,0.0,0.0749,0.607,123.894,5BAcjygvHA2cJY8eFXBXAx,195480,4,4,2021
1799,0.798,0.747,1,-3.91,0,0.0808,0.0284,1.9e-06,0.344,0.805,120.002,0ixPMOYvSSxfifn5TUR15c,168125,4,4,2021
1800,0.674,0.774,11,-7.567,0,0.0895,0.0686,0.00188,0.393,0.329,112.05,4rGgY3cIjltcHP94jhTB0d,176547,4,4,2021
1801,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,4e2NbUnhSoRz2Nw9e7P2mY,239836,4,4,2021
1802,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,482oOq3v14npyHhRbKBXnX,213333,4,4,2021
1803,0.827,0.757,6,-2.985,0,0.0564,0.283,1.56e-06,0.102,0.374,95.983,54xm8MFYwyNmTTN3CT4Pw1,185195,4,4,2021
1804,0.677,0.506,9,-6.652,0,0.0964,0.345,0.0,0.118,0.497,145.843,3CZA7pjbylLowZNIscF72A,208520,4,4,2021
1805,0.789,0.72,8,-5.652,0,0.217,0.223,0.0,0.129,0.664,122.031,7qhg4sxeLugdVJMT29CWMq,166794,4,4,2021
1806,0.715,0.874,10,-4.486,0,0.0385,0.0503,0.00127,0.0977,0.784,121.973,0F052fAd3Xkk5Eak9ShBzT,192787,4,4,2021
1807,0.775,0.327,11,-7.241,1,0.0557,0.841,0.0,0.0821,0.595,91.05,4dy85iGcFYO1J0GN4SMXTi,189486,4,4,2021
1808,0.673,0.808,0,-6.199,1,0.0348,0.0299,0.0,0.314,0.94,92.016,0c2aVoPTXEvFqjuRCvAkIT,179549,4,4,2021
1809,0.704,0.225,6,-14.454,0,0.0994,0.901,0.657,0.106,0.243,120.006,66Pm4S3ssSHXso8GAhnDbw,245426,4,4,2021
1810,0.516,0.342,4,-8.985,1,0.0425,0.55,0.0,0.21,0.0993,102.819,2lxaj1eXa6efCV1Ig4DTpW,206459,4,4,2021
1811,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4IUN0IlzSk9pFsVEmACXt7,238805,4,4,2021
1812,0.467,0.775,1,-5.21,1,0.0339,0.015,0.0,0.326,0.416,103.261,6L5kDBaAl1sXZtjelRFUrF,267013,4,4,2021
1813,0.659,0.741,1,-4.354,0,0.0388,0.072,0.0,0.166,0.454,122.013,1jX5drgHkj5AW0mzWygTOp,256760,4,4,2021
1814,0.307,0.637,3,-6.993,1,0.0569,0.0732,0.0,0.368,0.0805,88.693,2KY0Xfk0slOOeXurMDfaRQ,260773,4,4,2021
1815,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,4wefxMGJq4rBW4dorEiaYE,159863,4,4,2021
1816,0.78,0.631,10,-4.593,1,0.1,0.111,0.0,0.109,0.76,101.005,664htbh8Ek7r5r45RTJf0O,177920,4,4,2021
1817,0.799,0.847,11,-3.022,0,0.0541,0.0597,0.0,0.044,0.678,99.99,6i5hAHq1Z6np0sM1CVYb5I,225267,4,4,2021
1818,0.757,0.776,0,-6.058,1,0.0359,0.0199,1.5e-06,0.351,0.884,134.11,0mZGQ1K27Y06yOMFmOLvY9,175756,4,4,2021
1819,0.731,0.65,0,-5.286,1,0.271,0.107,0.0,0.124,0.605,154.964,1gPesOgDXDnmvmpEtunn5R,177847,4,4,2021
1820,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,2QyIsSLznTqKkDv86y6vhB,169011,4,4,2021
1821,0.862,0.631,7,-4.746,1,0.0515,0.291,0.000209,0.123,0.841,128.978,2Bc0Plpr7SYgtHg8VTULrd,223488,4,4,2021
1822,0.87,0.566,5,-5.659,1,0.0461,0.157,0.0,0.0735,0.724,111.999,3QxKnTCGFI0vLAQgiRXowB,158639,4,4,2021
1823,0.533,0.824,8,-4.243,0,0.149,0.0763,0.0,0.088,0.428,127.997,6yTx9eoZSFl6QIZQJFjfqw,208125,4,4,2021
1824,0.462,0.595,1,-4.941,1,0.0355,0.168,0.0,0.299,0.171,134.173,1HCLJRFIChC0yk8aSTWXiC,228373,3,4,2018
1825,0.448,0.679,8,-5.777,0,0.0655,0.596,0.00062,0.129,0.107,91.821,2WtPqHBeK34kfrPVUKcxxy,221107,4,4,2018
1826,0.557,0.675,10,-6.163,0,0.0611,0.602,1.52e-05,0.11,0.267,122.607,5gbuSMNKxTvqWpLafumUL6,220293,4,4,2018
1827,0.324,0.738,10,-4.008,1,0.0337,0.137,0.000157,0.164,0.156,113.425,3FSdXvqyomu6Lakhn7JSAO,241067,4,4,2018
1828,0.479,0.721,5,-7.23,0,0.0876,0.249,0.00372,0.111,0.388,183.908,56fUbkZ2DHk2PixrNaxlzJ,230027,4,4,2018
1829,0.388,0.566,11,-7.037,0,0.0353,0.922,0.00617,0.135,0.377,94.039,3QuKOVSKsdbzK41rO2qkU5,170573,4,4,2018
1830,0.397,0.339,1,-6.688,1,0.0361,0.887,0.0,0.306,0.459,135.089,5wFIG3Zq3bMsofoKYXhu1m,224747,3,4,2018
1831,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,3cbE0k4dUtvDJhyHjjuDPz,258004,4,4,2021
1832,0.793,0.634,7,-4.807,1,0.0324,0.038,1.76e-06,0.304,0.615,117.023,6qnM0XXPZOINWA778uNqQ9,212600,4,4,2014
1833,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,1p80LdxRV74UKvL8gnD7ky,231827,4,4,2014
1834,0.598,0.786,2,-5.572,1,0.0382,0.00256,0.00143,0.117,0.456,95.021,4lIxdJw6W3Fg4vUIYCB0S5,231000,4,4,2014
1835,0.552,0.841,7,-6.938,1,0.0372,0.00103,1.23e-05,0.337,0.342,91.993,5OndtwLGA9O6XHFcGm2H7r,235800,4,4,2014
1836,0.602,0.735,5,-5.778,1,0.0337,0.00196,4.77e-05,0.105,0.472,96.969,0dAb8TY433dl3ZfXYCLE19,193293,4,4,2014
1837,0.648,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.02,5xTtaWoae3wi06K5WfVUUH,219200,4,4,2014
1838,0.649,0.898,0,-5.963,1,0.0511,0.016,9.9e-05,0.109,0.503,118.027,3wmN11qXGL0HyPojvEE1D9,207440,4,4,2014
1839,0.652,0.802,7,-6.114,1,0.181,0.0871,6.45e-06,0.148,0.295,170.157,273dCMFseLcVsoSWx59IoE,211933,4,4,2014
1840,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,59HjlYCeBsxdI0fcm3zglw,220440,4,4,2014
1841,0.764,0.659,5,-6.136,1,0.0492,0.00463,0.00458,0.0915,0.525,119.982,4dYUOfmWna6DFccnz732n8,247533,4,4,2014
1842,0.485,0.459,4,-8.768,1,0.0337,0.635,0.0,0.101,0.0858,71.981,3oKMl2tJv4fdidkXUYMI5x,250093,4,4,2014
1843,0.595,0.763,0,-4.991,1,0.0661,0.231,0.0,0.2,0.507,159.959,3jBMHD19RZdAqG9iFQh7xc,195707,4,4,2014
1844,0.81,0.38,4,-7.755,1,0.035,0.242,0.0,0.113,0.211,103.981,06WgOCf0LV2h4keYXDRnuh,271000,4,4,2014
1845,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.114,6ft4hAq6yde8jPZY2i5zLr,167903,4,4,2020
1846,0.702,0.563,1,-9.052,0,0.387,0.272,0.0,0.334,0.257,134.911,26rGoIsIu454AQzLGv7LOf,170542,4,4,2020
1847,0.603,0.781,2,-4.221,0,0.0412,0.0294,0.0,0.0905,0.252,99.966,1Xmjr9Cft2ZdiGVZPxhqCs,238133,4,4,2016
1848,0.746,0.638,9,-4.766,0,0.0923,0.0975,0.00752,0.173,0.333,127.985,0QTOY1FBKwC7jA33N8cLSi,200573,4,4,2016
1849,0.73,0.718,8,-3.496,1,0.0478,0.0284,0.0,0.0892,0.127,135.045,6WC5fhc9XMaCrUNKNjm9xE,216467,4,4,2016
1850,0.72,0.801,1,-3.542,1,0.0763,0.0255,5.44e-06,0.298,0.649,94.974,7gnUZFwdWMCaLNPDbGaq0Y,212587,4,4,2016
1851,0.522,0.362,8,-7.72,1,0.0529,0.863,0.0,0.161,0.454,155.978,24fhYqs2KtWbHfY4Ngdf5U,209640,4,4,2016
1852,0.635,0.578,9,-9.64,0,0.0375,0.214,0.0182,0.0928,0.202,101.99,1PnDrmc20HzbzfqVA53iYD,205480,4,4,2016
1853,0.523,0.67,3,-3.576,0,0.0313,0.0493,0.0,0.22,0.511,98.052,2yqhHi9QfZ5INE13sS5Bva,181853,4,4,2016
1854,0.532,0.561,0,-3.107,0,0.0347,0.579,0.0,0.0915,0.288,125.355,65RTUeyKsXuiIocxEzYhMY,172427,4,4,2016
1855,0.619,0.707,9,-6.035,0,0.0637,0.0597,5.02e-05,0.206,0.623,100.1,4uiZziAgyMvmKr4tujpcXm,186293,4,4,2016
1856,0.658,0.699,7,-4.766,1,0.0368,0.499,1.25e-05,0.0692,0.437,129.768,4WFWvM4zjMgjQxmP21ezfO,182293,4,4,2016
1857,0.56,0.633,9,-5.892,0,0.0428,0.597,2.3e-06,0.122,0.296,121.915,0Y1Ss44XxvVrcU0uTdkVjk,245902,4,4,2021
1858,0.227,0.262,0,-7.033,1,0.0332,0.915,0.0,0.23,0.373,70.261,2CEQFWE5ZzYFG9J40ebr1p,236446,5,4,2021
1859,0.737,0.723,1,-5.492,0,0.0297,0.0216,0.0,0.0593,0.898,120.001,4GQ8HJfG96TteksI58fo3d,190267,4,4,2014
1860,0.586,0.743,4,-6.451,0,0.0379,0.000222,0.0,0.652,0.344,94.955,2JusI5KrDiNbNIaOXIGvaQ,230920,4,4,2014
1861,0.613,0.762,11,-6.614,1,0.0448,0.0934,1.63e-06,0.0929,0.324,104.0,6Cp4S4ACMfJ1sW0cKu1va0,239987,4,4,2014
1862,0.532,0.595,6,-6.559,1,0.0326,0.00718,0.0,0.135,0.124,129.979,2wuU5LUu9MA0VwoxjkURKs,238333,4,4,2014
1863,0.748,0.767,1,-7.095,1,0.0333,0.0521,0.0,0.0859,0.9,120.035,5gzSsgPTIhWPxxqpA2AKpZ,235507,4,4,2014
1864,0.5,0.699,3,-5.604,1,0.0332,0.26,0.0,0.118,0.255,97.038,7fRG81YKbcH91hwHkBBHOa,203507,4,4,2014
1865,0.62,0.845,6,-6.15,0,0.0519,0.0376,0.0,0.0494,0.399,126.033,1vNVOgEhUERoMaqaYnduvx,219667,4,4,2014
1866,0.628,0.873,5,-5.32,0,0.0773,0.00947,7.65e-05,0.218,0.768,165.082,2R8dOQ4bwZE5uAA9JT8Ee7,196720,4,4,2014
1867,0.475,0.86,1,-5.669,0,0.0379,0.014,0.0,0.0785,0.446,114.62,3inXKg5zlkOo2QaDkioUUg,226827,4,4,2014
1868,0.692,0.738,10,-5.359,0,0.0727,0.00436,0.0,0.0548,0.765,121.999,1CvEPind2ekQFacZ65vDYx,194800,4,4,2014
1869,0.471,0.324,1,-7.703,1,0.0297,0.583,0.0,0.0808,0.305,101.639,4ZIvkYLVrbtSBf2HvUxPqN,237093,4,4,2014
1870,0.538,0.757,4,-5.116,0,0.0797,0.0003,0.0,0.402,0.167,98.897,2A02ExivD3yKWbW2LAxKmO,225547,4,4,2014
1871,0.59,0.807,8,-5.771,1,0.0337,0.00239,0.0,0.148,0.401,135.038,3e1AsHUyRzS1AtSg2FNbT5,190493,4,4,2014
1872,0.807,0.381,10,-9.692,0,0.0348,0.327,9.84e-06,0.0592,0.658,133.934,5KaQ3xkH5d690DnjimnYTH,265627,4,4,2014
1873,0.499,0.595,0,-4.746,1,0.0267,0.117,0.0,0.076,0.377,82.029,0CaBSfPJZsPHVT2ShEahc3,267147,4,4,2014
