danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.723,0.613,2,-7.0,0,0.227,0.864,0.000228,0.353,0.524,139.633,54omVpTCp8T55mXhRcWPJ6,123400,4
0.825,0.471,2,-8.898,1,0.228,0.00161,0.0,0.123,0.308,149.087,6Xl5gHhj6EbPrLsja9AlFo,239080,4
0.629,0.703,9,-7.311,0,0.34,0.807,9.61e-05,0.162,0.607,159.392,231691BoZdzzOmdpAl98SA,157629,4
0.824,0.457,4,-12.07,0,0.294,0.0305,0.0,0.332,0.776,83.027,1v76VVJ1h1f3CKG49TBFsf,174920,4
0.866,0.564,11,-8.068,0,0.109,0.223,4.78e-05,0.19,0.742,104.925,5MdFxzbbnrfsZxQRS5d4Nn,168413,4
0.795,0.68,10,-3.922,0,0.208,0.736,1.17e-05,0.0811,0.694,95.009,4QiR1DdQJGAoJz8hU4fpk7,187027,4
0.646,0.635,9,-1.768,1,0.175,0.217,0.0,0.112,0.145,189.864,1ji4KHSJyZAhKaP19aAtKv,187053,4
0.809,0.645,3,-6.378,0,0.0624,0.481,0.00183,0.143,0.657,95.026,5s4GAu4oHN5FnJNFhAtTRV,176842,4
0.873,0.625,9,-7.688,0,0.0713,0.132,0.0,0.107,0.245,118.003,3M7NQPC7TIdyRTvE7VwohO,232289,4
0.666,0.704,6,-3.236,1,0.225,0.0959,0.0,0.062,0.563,174.168,0mjph5vosiQqCfP4gg6K1P,211229,4
0.755,0.467,7,-10.007,1,0.344,0.5,0.000824,0.103,0.624,80.921,1Jxp8IkCfeSaquNAaEJJyD,208773,4
