,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
160,0.678,0.333,8,-11.85,1,0.181,0.553,0.0,0.114,0.419,84.997,1qxCfxBlmCFHyGy7FwEjZc,192052,4
161,0.64,0.586,0,-8.498,0,0.107,0.238,0.0,0.106,0.509,99.916,2SLZPeGf3t2ongfXU9SrR1,269463,4
162,0.665,0.512,0,-8.314,1,0.0768,0.123,0.0,0.107,0.139,129.686,5yFWJ4S4A50wsDVdQmxX0m,208336,4
163,0.343,0.29,3,-10.195,0,0.0854,0.678,7.98e-06,0.115,0.237,174.02,11UIpEw62kLNMBMwoggv7m,314335,3
164,0.785,0.778,9,-6.003,0,0.165,0.247,0.0,0.652,0.769,119.976,0jYgfSncMwfefAUpUMcM5X,282640,4
165,0.869,0.712,9,-6.136,1,0.103,0.0715,0.0,0.272,0.435,120.0,7eaKWfov7b2Qa2n6HTesL3,275867,4
166,0.73,0.89,7,-6.41,1,0.168,0.403,0.0,0.611,0.446,125.405,6D2oSalLQWi5dmv5o3cyBR,317187,4
167,0.731,0.631,9,-7.006,1,0.155,0.106,0.0,0.22,0.513,131.977,1XItJ0hLAnMxGB0Ibkta72,210747,4
168,0.859,0.842,6,-5.17,0,0.196,0.171,0.0,0.165,0.61,125.981,7pPFNwM1ALSVU4nZfvHfn7,230520,4
169,0.733,0.474,2,-8.235,1,0.0403,0.00494,0.00387,0.651,0.0616,106.892,1Ir2VGNJYC5obyKnaEhzIF,215267,4
170,0.65,0.638,8,-5.94,1,0.127,0.207,0.0,0.266,0.418,134.044,2xgX6htrEkyF90i6cwnOf6,214827,4
171,0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009,7xVLFuuYdAvcTfcP3IG3dS,283693,4
172,0.738,0.829,6,-5.409,0,0.252,0.0212,0.0,0.486,0.338,122.992,0W5PjG6Ya0th7sucfrUQRm,164067,4
173,0.844,0.824,8,-4.392,1,0.119,0.241,0.0,0.0816,0.329,135.982,4awpwf3TeFWOtLiswRbKfr,199853,4
174,0.586,0.691,4,-6.293,0,0.182,0.102,0.0,0.131,0.244,130.106,0i0eUz7gz21KNdvF8gutSh,177040,4
175,0.783,0.717,9,-6.718,1,0.462,0.103,0.0,0.27,0.595,130.072,1pBDGRzv2oS0YPgcutJ7C3,236493,4
176,0.63,0.708,10,-6.399,0,0.0696,0.47,0.0,0.122,0.419,120.068,4q1ThGh6IpWSd9ixvGfuHi,266960,4
177,0.75,0.473,0,-10.463,0,0.3,0.0761,2.67e-06,0.136,0.605,140.06,5muKiGwv9yRjitY2YqeVAy,212556,4
178,0.875,0.813,7,-4.502,1,0.0579,0.00618,0.0,0.321,0.859,114.993,6zrJLhslleCHby0wbUnvVy,184882,4
179,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,3PfIrDoz19wz7qK7tYeu62,183290,4
180,0.469,0.785,5,-4.015,0,0.0664,0.133,1.55e-06,0.0931,0.79,89.719,2nMOodYNHBAQ3Kc1QNimZU,209583,4
181,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,3AzjcOeAmA57TIOr9zF1ZW,193829,4
182,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,39LLxExYz6ewLAcYrzQQyP,203808,4
183,0.906,0.474,1,-6.124,1,0.194,0.0311,5.5e-06,0.286,0.656,106.976,6DXZiYUbrYgrVIhfX3U9Z2,194607,4
184,0.627,0.69,10,-5.396,0,0.139,0.033,0.0,0.0742,0.627,122.053,1nYeVF5vIBxMxfPoL0SIWg,208505,4
185,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,4rPkN1FMzQyFNP9cLUGIIB,258004,4
186,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,017PF4Q3l4DBUiWoXk4OWT,221820,4
187,0.68,0.701,5,-5.001,1,0.0917,0.138,0.000191,0.168,0.649,94.06,6uAFJ75WDAoAPyCWJAtvks,218754,4
188,0.768,0.486,3,-5.954,1,0.0353,0.408,0.0,0.098,0.519,125.021,0vQcyuMEfRBd21ojZ62N2L,166266,4
189,0.281,0.976,10,-9.487,1,0.714,0.698,0.00415,0.584,0.203,138.013,1uf444jMDSxH5PjtJek5EM,44107,4
190,0.675,0.707,1,-4.901,1,0.0541,0.00546,4.91e-06,0.176,0.367,133.916,4aojWFbbdXJHUh62OTiUrK,210400,4
191,0.507,0.8,8,-5.347,1,0.286,0.106,0.0,0.631,0.501,151.321,6487fL9AjhYqP1BqlmBquH,239667,4
