position,company,reviews,state,city,data scientist,data analyst,machine learning,research,data engineer,work experience
IT Cloud Engineer (Active Top Secret),Jacobs,2380.0,DC,Washington,False,False,False,False,False,
Data Scientist,Criterion Systems,15.0,DC,Washington,Data Sci,False,False,False,False,8 years
Senior Cyber Incident Response Engineer,Jacobs,2380.0,DC,Washington,False,False,False,False,False,
Public Health Security Surveillance Data Scientist,"The Cadmus Group, Inc.",0.0,DC,Washington,Data Sci,False,False,False,False,3 years
Data Scientist,"The Cadmus Group, Inc.",0.0,DC,Washington,Data Sci,False,False,False,False,6 years
Data Scientist/Data Lakes Analyst,raag solutions,0.0,DC,Washington,Data Sci,False,False,False,False,
Data Scientist II,"Advanced Decision Vectors, LLC",7.0,DC,Washington,Data Sci,False,False,False,False,
Software Engineer - Cloud Based (Active Top Secret),Jacobs,2380.0,DC,Washington,False,False,False,False,False,
Commercial Construction Market Leader – Global Facilities,Burns & McDonnell,152.0,DC,Washington,False,False,False,False,False,10 years
"Data Scientist, Mid",Booz Allen Hamilton,1655.0,DC,Washington,Data Sci,False,False,False,False,
Data Scientist,"T. White Parker Associates, Incorporated",0.0,DC,Washington,Data Sci,False,False,False,False,
Data Scientist,Technica,34.0,DC,Washington,Data Sci,False,False,False,False,10 years
Data Scientist,Advantage SCI,14.0,DC,Washington,Data Sci,False,False,False,False,
Forensic Scientist II (Crime Scene) / Crime Scene Analyst,Government of the District of Columbia,50.0,DC,Washington,False,False,False,False,False,
DATA SCIENCE ENGINEER,ASTA CRS,0.0,DC,Washington,DATA SCI,False,False,False,False,
Data Scientist - Mid Level -Active Top Secret - HOT need,"VISUAL SOFT, INC",0.0,DC,Washington,Data Sci,False,False,False,False,
Data Scientist,Vanda Pharmaceuticals Inc.,0.0,DC,Washington,Data Sci,False,False,False,False,
Data Analyst / Data Scientist for Statistical Analysis,Teracore,18.0,DC,Washington,Data Sci,Data Analy,False,False,False,12 years
Lead Data Scientist,AFL-CIO,8.0,DC,Washington,Data Sci,False,False,False,False,3 years
Data Scientist,US Agency for International Development,12.0,DC,Washington,Data Sci,False,False,False,False,
Business Analyst - Junior level,HexaCorp,0.0,DC,Washington,False,False,False,False,False,
Data Scientist,Grant Thornton,919.0,DC,Washington,Data Sci,False,False,False,False,5 years
Data Scientist (DC),C3 IoT,0.0,DC,Washington,Data Sci,False,False,False,False,
Undergraduate Internship/Co-op Program - Data Scientist,Central Intelligence Agency,151.0,DC,Washington,Data Sci,False,False,False,False,
Data Scientist/SAS Developer,"Onyx Government Services, LLC",4.0,DC,Washington,Data Sci,False,False,False,False,9 years
Research & Data Analyst,"Handshake Partners, LLC",0.0,DC,Washington,False,Data Analy,False,Research,False,
"Data and Machine Learning Technical Trainer, Google Cloud Platform",Google,2474.0,DC,Washington,False,False,Machine Learning,False,False,5 years
Data Scientist,"CGH Technologies, Inc.",0.0,DC,Washington,Data Sci,False,False,False,False,9 years
Data Scientist,Lexington Solutions Group,0.0,DC,Washington,Data Sci,False,False,False,False,5-8 years
Data Scientist (TS/SCI Clearance),PCI Strategic Management,0.0,DC,Washington,Data Sci,False,False,False,False,
Data Scientist,Coso IT,0.0,DC,Washington,Data Sci,False,False,False,False,5 years
"Applied Data Scientist, Enterprise",Improbable,0.0,DC,Washington,Data Sci,False,False,False,False,
Health Scientist,Centers for Disease Control and Prevention,350.0,DC,Washington,False,False,False,False,False,
Social Science Research Analyst,Department of Health And Human Services,403.0,DC,Washington,False,False,False,Research,False,5 years
"Scientist, Enterprise & Data Analytics",Comcast,11610.0,DC,Washington,False,Data Analy,False,False,False,7-11 years
Acquisition Data Analyst,Booz Allen Hamilton,1655.0,DC,Washington,False,Data Analy,False,False,False,
Data Scientist (Analytical Methodologist),Planned Systems International,22.0,DC,Washington,Data Sci,False,False,False,False,
Data Scientist – Experienced Associate,Guidehouse,0.0,DC,Washington,Data Sci,False,False,False,False,
Statistical Data Analyst,Amyx Inc,21.0,DC,Washington,False,Data Analy,False,False,False,
"Managers, Statistical Analyst",Vanda Pharmaceuticals Inc.,0.0,DC,Washington,False,False,False,False,False,
Strategy and Research Data Scientist,FREEDOM CONSULTING GROUP,3.0,DC,Washington,Data Sci,False,False,Research,False,6 years
Data Scientist (Must have active Top Secret),"OneGlobe, LLC",0.0,DC,Washington,Data Sci,False,False,False,False,
"Data Scientist, Senior",Booz Allen Hamilton,1655.0,DC,Washington,Data Sci,False,False,False,False,
Data Scientist- Clearance Required,"Akima, LLC",207.0,DC,Washington,Data Sci,False,False,False,False,
ASSOCIATE DATA ENGINEER,BlueLabs Analytics,0.0,DC,Washington,False,False,False,False,DATA ENGINEER,
Data Science Fellow,Øptimus Consulting,0.0,DC,Washington,Data Sci,False,False,False,False,
Research Analyst,Service Employees International Union,2.0,DC,Washington,False,False,False,Research,False,
Sr. Statistical Data Analyst,ANALYTICA,7.0,DC,Washington,False,Data Analy,False,False,False,10 years
Data Scientist - Human Services,Mathematica Policy Research,68.0,DC,Washington,Data Sci,False,False,False,False,5 years
Physical Scientist,Department of Energy,168.0,DC,Washington,False,False,False,False,False,
Student Research Collaboration,Google,2474.0,DC,Washington,False,False,False,Research,False,
OUTREACH DATA ANALYST,BlueLabs Analytics,0.0,DC,Washington,False,DATA ANALY,False,False,False,
Data Scientist – Senior Associate,Guidehouse,0.0,DC,Washington,Data Sci,False,False,False,False,
Data Scientist,Jacobs,2380.0,DC,Washington,Data Sci,False,False,False,False,
Data Scientist - TS/SCI Required,Talent Savant,0.0,DC,Washington,Data Sci,False,False,False,False,
Senior Data Scientist,Harnham,0.0,DC,Washington,Data Sci,False,False,False,False,4 years
DATA ANALYST,BlueLabs Analytics,0.0,DC,Washington,False,DATA ANALY,False,False,False,
Assistant Inspector General for Investigations,U.S. Federal Government,484.0,DC,Washington,False,False,False,False,False,21 years
Sr. Data Scientist,HighPoint,14.0,DC,Washington,Data Sci,False,False,False,False,5-7 years
Research Analyst,Atlantic Media,19.0,DC,Washington,False,False,False,Research,False,2-3 years
Research Data Analyst,JLL,1787.0,DC,Washington,False,Data Analy,False,Research,False,
Scientist - Multiple levels,Noblis,32.0,DC,Washington,False,False,False,False,False,2 years
Mid-Level Data Scientist - Senior Associate,Guidehouse,0.0,DC,Washington,Data Sci,False,False,False,False,
Statistical Analyst,Walker Medical Solutions,0.0,DC,Washington,False,False,False,False,False,1-5 years
"Senior Applied Data Scientist, Government",Civis Analytics,0.0,DC,Washington,Data Sci,False,False,False,False,
Jr. Research Analyst,National Geographic,53.0,DC,Washington,False,False,False,Research,False,
Data Engineer,Gallup,140.0,DC,Washington,False,False,False,False,Data Engineer,
CI and Insider Threat Data and Trend Analysis Specialist,Centra Technology,7.0,DC,Washington,False,False,False,False,False,
Data Analysis Manager,E.L. Haynes Public Charter School,9.0,DC,Washington,False,Data Analy,False,False,False,
Research Analyst,Bloomberg BNA,55.0,DC,Washington,False,False,False,Research,False,
DATA SCIENTIST/LEAD DATA SCIENTIST,BlueLabs Analytics,0.0,DC,Washington,DATA SCI,False,False,False,False,4 years
Data Scientist with Top Secret,OneGlobe,0.0,DC,Washington,Data Sci,False,False,False,False,
Computer Scientist at NAS PAX River,SOLUTE,2.0,DC,Washington,False,False,False,False,False,
Data Visualization Specialist,ICF,392.0,DC,Washington,False,False,False,False,False,
Implementation Scientist,Atlas Research,8.0,DC,Washington,False,False,False,False,False,
Data and Policy Analyst - Statistical Programmer,Acumen LLC,13.0,DC,Washington,False,False,False,False,False,
Operations Research Analyst,Advanced Sciences and Technologies (AS&T),0.0,DC,Washington,False,False,False,Research,False,
Epidemiologist,Centers for Disease Control and Prevention,350.0,DC,Washington,False,False,False,False,False,
Junior Management Analyst,Missing Link Security,4.0,DC,Washington,False,False,False,False,False,2-5 years
Jr. Research Associate II,Rescue Agency,0.0,DC,Washington,False,False,False,Research,False,2 years
Business Analyst- Mid Level,TechnoGen Inc,0.0,DC,Washington,False,False,False,False,False,
Research Analyst,Delmock Technologies Inc.,0.0,DC,Washington,False,False,False,Research,False,5 years
OPERATIONS RESEARCH ANALYST,Department of Homeland Security,2431.0,DC,Washington,False,False,False,RESEARCH,False,5 years
Research Analyst - Corporate Reputation Research,Ipsos North America,333.0,DC,Washington,False,False,False,Research,False,
Data Engineer,"GreenZone Solutions, Inc.",0.0,DC,Washington,False,False,False,False,Data Engineer,
Data Warehouse Spec II,Chenega Corporation,390.0,DC,Washington,False,False,False,False,False,
GIS Scientist,"The Cadmus Group, Inc.",0.0,DC,Washington,False,False,False,False,False,4 years
"Director, Data Scientist",KPMG,4494.0,DC,Washington,Data Sci,False,False,False,False,
SAS Programer,Salient CRGT,39.0,DC,Washington,False,False,False,False,False,3 years
Research Analyst,"LS Technologies, LLC",15.0,DC,Washington,False,False,False,Research,False,10-20 years
Senior Statistical Analyst,Arch,34.0,DC,Washington,False,False,False,False,False,
"Behavioral Scientist (Seoul, Korea)",Celestar Corporation,15.0,DC,Washington,False,False,False,False,False,
"Quantitative GMC/Data Strategist, Mid",Booz Allen Hamilton,1655.0,DC,Washington,False,False,False,False,False,
Earth Sciences Community Applications Support Scientist,ASRC Federal Holding Company,78.0,DC,Washington,False,False,False,False,False,
Research and Data Analyst,Association of American Medical Colleges,60.0,DC,Washington,False,Data Analy,False,Research,False,3-5 years
"Data Analytics Specialist, Mid",Booz Allen Hamilton,1655.0,DC,Washington,False,Data Analy,False,False,False,
Technology Lead/Data Scientist,SkillDemand,0.0,DC,Washington,Data Sci,False,False,False,False,5-7 years
Research Analyst/Associate,Center for the Study of Services,0.0,DC,Washington,False,False,False,Research,False,
"Manager, Data Scientist",KPMG,4494.0,DC,Washington,Data Sci,False,False,False,False,
LNG Research Analyst,IHS Markit,216.0,DC,Washington,False,False,False,Research,False,0-4 years
Data Scientist/Engineer (Active CBP BI/Clearance),Workbridge Associates,40.0,DC,Washington,Data Sci,False,False,False,False,
International Research Analyst,Mathematica Policy Research,68.0,DC,Washington,False,False,False,Research,False,
Research Analyst,Unisys,1838.0,DC,Washington,False,False,False,Research,False,4 years
Research Analyst (Diversity),AccessLex Institute,2.0,DC,Washington,False,False,False,Research,False,
Market Research Analyst,Penn Schoen Berland,2.0,DC,Washington,False,False,False,Research,False,
Research Scientist,N C Q A,0.0,DC,Washington,False,False,False,Research,False,
Analytic Methodologist,Central Intelligence Agency,151.0,DC,Washington,False,False,False,False,False,
"Data/Research Analyst, Senior Associate",Opportunity Finance Network,4.0,DC,Washington,False,False,False,Research,False,5-7 years
Transportation Planner,Parsons,451.0,DC,Washington,False,False,False,False,False,3-5 years
Research Analyst,Feeding America,52.0,DC,Washington,False,False,False,Research,False,
Research Analyst,FrameWorks Institute,0.0,DC,Washington,False,False,False,Research,False,
IPA Assignment-Knowledge Management Consultant/Library Scientist,PARTNERSHIP for PUBLIC SERVICE,7.0,DC,Washington,False,False,False,False,False,3 years
Research Analyst (Justice Policy Center),The Urban Institute,15.0,DC,Washington,False,False,False,Research,False,
Online Content Research & Policy Analyst,Federation for American Immigration Reform (Fair),0.0,DC,Washington,False,False,False,Research,False,2-4 years
Operational Research Analyst - Data Collection ADO,Leidos,525.0,DC,Washington,False,False,False,Research,False,6 years
ESG Research Analyst,Eaton Vance,28.0,DC,Washington,False,False,False,Research,False,
Finance & Operations Associate,Heart Rhythm Society (HRS),0.0,DC,Washington,False,False,False,False,False,3-5 years
Research Analyst,Centra Technology,7.0,DC,Washington,False,False,False,Research,False,
Open Source Tradecraft Consultant/Analyst Liaison,Wittenberg Weiner Consulting LLC,0.0,DC,Washington,False,False,False,False,False,3-7 years
"Manager, Data Scientist (AI/NLP)",KPMG,4494.0,DC,Washington,Data Sci,False,False,False,False,
UX/UI Designer,MindRight,0.0,DC,Washington,False,False,False,False,False,
R&D Scientist/Engineer,ARiA,32.0,DC,Washington,False,False,False,False,False,0-2 years
Toxicologist,Environmental Working Group,0.0,DC,Washington,False,False,False,False,False,
Research Analyst,LEWIS,65.0,DC,Washington,False,False,False,Research,False,22 years
Research Analyst/Evaluator,"Advanced Decision Vectors, LLC",7.0,DC,Washington,False,False,False,Research,False,
Market Research Analyst (Corporate and Political),Benenson Strategy Group,0.0,DC,Washington,False,False,False,Research,False,1-2 years
Statistician,Mathematica Policy Research,68.0,DC,Washington,False,False,False,False,False,
Editorial Specialist (Health Policy),The Urban Institute,15.0,DC,Washington,False,False,False,False,False,
Intelligence Research Analyst,"Summit Technologies, Inc.",25.0,DC,Washington,False,False,False,Research,False,3 years
Research Analyst III,Legal Services Corporation,4.0,DC,Washington,False,False,False,Research,False,
"Jr Operations Research Analyst, #3177",LinQuest Corporation,28.0,DC,Washington,False,False,False,Research,False,5 years
"Data Analytics Specialist, Senior",Booz Allen Hamilton,1655.0,DC,Washington,False,Data Analy,False,False,False,
Senior Data Scientist - Manager,Guidehouse,0.0,DC,Washington,Data Sci,False,False,False,False,
"Director, NLP Data Scientist",KPMG,4494.0,DC,Washington,Data Sci,False,False,False,False,
Supply Chain Data Science Consultant,Accenture,14200.0,DC,Washington,Data Sci,False,False,False,False,1 years
Operations Research Analyst,Washington Metropolitan Area Transit Authority,154.0,DC,Washington,False,False,False,Research,False,1-3 years
Research Engineer/Scientist,Acima Spirits,0.0,DC,Washington,False,False,False,Research,False,2 years
Data Engineer,Novetta,24.0,DC,Washington,False,False,False,False,Data Engineer,
"Technologist , Open Internet DevOps",New America,0.0,DC,Washington,False,False,False,False,False,
Senior Research Analyst,Newmark Knight Frank,114.0,DC,Washington,False,False,False,Research,False,
"Senior Associate, Data Scientist (NLP/AI)",KPMG,4494.0,DC,Washington,Data Sci,False,False,False,False,
Market Research Analyst - Analyst Development Program,Ipsos North America,333.0,DC,Washington,False,False,False,Research,False,
Data Scientist – Data Quality and Fraud Analytics,ERPi,2.0,DC,Washington,Data Sci,False,False,False,False,
Ukrainian Research Analyst,Novetta,24.0,DC,Washington,False,False,False,Research,False,
Talent Pool Internship - Fall,American Geophysical Union,12.0,DC,Washington,False,False,False,False,False,
