position,company,reviews,state,city,data scientist,data analyst,machine learning,research,data engineer,work experience
statistical modeler,institute for health metrics and evaluation - faculty,nan,wa,seattle,False,False,False,False,False,
sr. computer scientist,adobe,460.0,wa,seattle,False,False,False,False,False,
"software engineer, backend (data insights)",grab taxi,88.0,wa,seattle,False,False,False,False,False,5-8 years
"software development engineer - personalization, recommendations, machine learning, data science",amazon.com,25902.0,wa,seattle,True,False,True,False,False,
machine learning engineer,zillow group,70.0,wa,seattle,False,False,True,False,False,
software engineer for data science tools,apple,5786.0,wa,seattle,True,False,False,False,False,
"research scientist iii, environmental health",seattle children’s,193.0,wa,seattle,False,False,False,True,False,
thermal design engineer,amazon.com,25902.0,wa,seattle,False,False,False,False,False,
data science instructor,general assembly,144.0,wa,seattle,True,False,False,False,False,1-2 years
research associate 1,institute for systems biology,5.0,wa,seattle,False,False,False,True,False,18 years
r statistical programmer,fred hutchinson cancer research center,91.0,wa,seattle,False,False,False,False,False,
advanced research analyst,qualtrics,16.0,wa,seattle,False,False,False,True,False,
office assistant 3 - codis laboratory,washington state patrol,197.0,wa,seattle,False,False,False,False,False,
machine learning engineer,textio,nan,wa,seattle,False,False,True,False,False,
statistical unit assistant,fred hutchinson cancer research center,91.0,wa,seattle,False,False,False,False,False,2 years
business intelligence manager,amazon.com,25902.0,wa,seattle,False,False,False,False,False,7 years
"scientist 1 / scientist 2, medicinal chemistry",omeros corporation,nan,wa,seattle,False,False,False,False,False,5 years
"associate scientist, medicinal chemistry",omeros corporation,nan,wa,seattle,False,False,False,False,False,
research scientist ii - statistical genetics,arivale,nan,wa,seattle,False,False,False,True,False,5 years
principal applied scientist- zillow offers team,zillow group,70.0,wa,seattle,False,False,False,False,False,5 years
machine learning eng amazon ai,amazon.com,25902.0,wa,seattle,False,False,True,False,False,
"data engineering manager, physical stores",amazon.com,25902.0,wa,seattle,False,False,False,False,True,
research scientist - medical image analysis,curacloud corporation,nan,wa,seattle,False,False,False,True,False,
senior applied scientist - zestimate,zillow,70.0,wa,seattle,False,False,False,False,False,
data engineer,lululemon athletica,382.0,wa,seattle,False,False,False,False,True,
research scientist for the air pollution health effects group,university of washington,838.0,wa,seattle,False,False,False,True,False,
"azure data scientist, manager",kpmg,4493.0,wa,seattle,True,False,False,False,False,
proteomics scientist,fred hutchinson cancer research center,91.0,wa,seattle,False,False,False,False,False,
technology research scientist,deloitte,6868.0,wa,seattle,False,False,False,True,False,
"engineering resident, university graduate (fixed-term employee)",google,2474.0,wa,seattle,False,False,False,False,False,
"sr research scientist, talent assessment",amazon.com,25902.0,wa,seattle,False,False,False,True,False,7 years
"director, financial services - data scientist",kpmg,4493.0,wa,seattle,True,False,False,False,False,
"scientist, discovery research",nohla therapeutics,nan,wa,seattle,False,False,False,True,False,
machine learning scientist - prime video homepage optimization,amazon.com,25902.0,wa,seattle,False,False,True,False,False,
associate scientist,arzeda,nan,wa,seattle,False,False,False,False,False,
principal applied scientist,amazon.com,25902.0,wa,seattle,False,False,False,False,False,
research scientist engineer assistant,university of washington,838.0,wa,seattle,False,False,False,True,False,
supply chain specialist,boeing,5550.0,wa,seattle,False,False,False,False,False,
data scientist - nlp and machine learning,analytic recruiting,2.0,wa,seattle,True,False,True,False,False,2 years
clinical data specialist,fred hutchinson cancer research center,91.0,wa,seattle,False,False,False,False,False,
data scientist,klein hersh international,nan,wa,seattle,True,False,False,False,False,
scientist - computational protein design,arzeda,nan,wa,seattle,False,False,False,False,False,
associate scientist t1d-dkd job,novo nordisk,607.0,wa,seattle,False,False,False,False,False,6 years
"data science manager, alexa shopping nlu",amazon.com,25902.0,wa,seattle,True,False,False,False,False,
identity & access analyst,university of washington,838.0,wa,seattle,False,False,False,False,False,2 years
"developer programs engineer, machine learning",google,2474.0,wa,seattle,False,False,True,False,False,5 years
data operations manager i,fred hutchinson cancer research center,91.0,wa,seattle,False,False,False,False,False,
"staff scientist, immunotherapy",fred hutchinson cancer research center,91.0,wa,seattle,False,False,False,False,False,
computer vision research scientist,coupang,10.0,wa,seattle,False,False,False,True,False,
quantitative risk analyst,russell investments,57.0,wa,seattle,False,False,False,False,False,
"developer advocate, serverless",google,2474.0,wa,seattle,False,False,False,False,False,4 years
"software engineer, machine learning",google,2474.0,wa,seattle,False,False,True,False,False,4 years
"senior data scientist, retail analytics & strategy- seattle, wa",starbucks,24869.0,wa,seattle,True,False,False,False,False,
senior data journalist,textio,nan,wa,seattle,False,False,False,False,False,
"experience management scientist, employee experience",qualtrics,16.0,wa,seattle,False,False,False,False,False,
"data engineer, amazon prime",amazon.com,25902.0,wa,seattle,False,False,False,False,True,
contact center representative 1,university of washington,838.0,wa,seattle,False,False,False,False,False,
"manager, big data",amazon.com,25902.0,wa,seattle,False,False,False,False,False,
"software engineer, imaging",google,2474.0,wa,seattle,False,False,False,False,False,
language engineer,amazon.com,25902.0,wa,seattle,False,False,False,False,False,
clinical scientist,juno therapeutics,5.0,wa,seattle,False,False,False,False,False,
sde aws sagemaker algorithms; machine learning; ai,amazon.com,25902.0,wa,seattle,False,False,True,False,False,
staff scientist,fred hutchinson cancer research center,91.0,wa,seattle,False,False,False,False,False,
"scientist, t-cell product characterization",juno therapeutics,5.0,wa,seattle,False,False,False,False,False,2 years
director of data acquisition,textio,nan,wa,seattle,False,False,False,False,False,
big data engineer: ml platform,amazon.com,25902.0,wa,seattle,False,False,False,False,True,
"manager, data scientist (ml/nlp) -- financial services",kpmg,4493.0,wa,seattle,True,False,False,False,False,
principal applied scientist - artificial intelligence,zillow,70.0,wa,seattle,False,False,False,False,False,5 years
"scientist i/ scientist ii, analytical development",omeros corporation,nan,wa,seattle,False,False,False,False,False,
sde - amazon video: machine learning and distributed systems,amazon.com,25902.0,wa,seattle,False,False,True,False,False,
"head of business intelligence, international seller services",amazon.com,25902.0,wa,seattle,False,False,False,False,False,
population coordinator (24-40 hours per week),university of washington,838.0,wa,seattle,False,False,False,False,False,
"passion for technology? senior data scientist, applications",sabey corporation,5.0,wa,seattle,True,False,False,False,False,
"sales engineer, machine learning, google cloud",google,2474.0,wa,seattle,False,False,True,False,False,5 years
"director, data scientist -- financial services/insurance",kpmg,4493.0,wa,seattle,True,False,False,False,False,
sde iii - bits | twitch,amazon.com,25902.0,wa,seattle,False,False,False,False,False,
postdoctoral fellow/research scientist,institute for systems biology,5.0,wa,seattle,False,False,False,True,False,
copywriter,wunderman,195.0,wa,seattle,False,False,False,False,False,50 years
technical services scientist,nanostring technologies,11.0,wa,seattle,False,False,False,False,False,3 years
scientist - bioinformatics,curacloud corporation,nan,wa,seattle,False,False,False,False,False,
manager - machine learning / prime video ranking,amazon.com,25902.0,wa,seattle,False,False,True,False,False,2 years
"scientist i, diagnostics development",nanostring technologies,11.0,wa,seattle,False,False,False,False,False,6 years
research scientist - genomics,curacloud corporation,nan,wa,seattle,False,False,False,True,False,
research scientist i,seattle children’s,193.0,wa,seattle,False,False,False,True,False,
"experience management scientist, customer experience",qualtrics,16.0,wa,seattle,False,False,False,False,False,
lead data scientist,all-in analytics,nan,wa,seattle,True,False,False,False,False,
research scientist/engineer 4,university of washington,838.0,wa,seattle,False,False,False,True,False,
reporting data coordinator,fred hutchinson cancer research center,91.0,wa,seattle,False,False,False,False,False,
"applied research scientist, core machine learning",facebook,366.0,wa,seattle,False,False,True,True,False,
junior information designer,boeing,5550.0,wa,seattle,False,False,False,False,False,
statistical & clinical data management programmer i,seattle children’s,193.0,wa,seattle,False,False,False,False,False,
research scientist/engineer - seattle,clusterone,nan,wa,seattle,False,False,False,True,False,
senior data scientist,smith hanley associates,18.0,wa,seattle,True,False,False,False,False,
neuroethics research scientist,university of washington,838.0,wa,seattle,False,False,False,True,False,4 years
deep learning scientist - yield analytics,the climate corporation,11.0,wa,seattle,False,False,False,False,False,
machine learning engineers – integrity and anti-abuse,facebook,366.0,wa,seattle,False,False,True,False,False,
data engineer v,fred hutchinson cancer research center,91.0,wa,seattle,False,False,False,False,True,5 years
"senior associate, data scientist (nlp/ai)",kpmg,4493.0,wa,seattle,True,False,False,False,False,
machine learning engineer,amazon.com,25902.0,wa,seattle,False,False,True,False,False,2-4 years
"research scientist, audio",axon,43.0,wa,seattle,False,False,False,True,False,
data engineer,bizible,nan,wa,seattle,False,False,False,False,True,
"research scientist, machine learning (phd university grad)",facebook,366.0,wa,seattle,False,False,True,True,False,
research scientist iii (cgidr),seattle children’s,193.0,wa,seattle,False,False,False,True,False,
records analyst 2,university of washington,838.0,wa,seattle,False,False,False,False,False,
senior applied scientist - personalization,zillow,70.0,wa,seattle,False,False,False,False,False,
senior applied scientist,zillow,70.0,wa,seattle,False,False,False,False,False,
sr. research scientist,amazon.com,25902.0,wa,seattle,False,False,False,True,False,
research scientist assistant,university of washington,838.0,wa,seattle,False,False,False,True,False,
data scientist - ca,bind benefits,nan,ca,san francisco,True,False,False,False,False,
staff data scientist,course hero,19.0,ca,redwood city,True,False,False,False,False,7-10 years
data scientist,cybercube analytics,nan,ca,san francisco,True,False,False,False,False,4 years
data scientist - biostatistics,the climate corporation,11.0,ca,san francisco,True,False,False,False,False,2 years
data scientist,lendup,nan,ca,san francisco,True,False,False,False,False,
data scientist,juvo,nan,ca,san francisco,True,False,False,False,False,5 years
data scientist,thumbtack,36.0,ca,san francisco,True,False,False,False,False,
machine learning research scientist - investment management,sentient investment management,nan,ca,san francisco,False,False,True,True,False,
data scientist - strategic finance,uber,496.0,ca,san francisco,True,False,False,False,False,3 years
data scientist - insurance,blue owl,nan,ca,san francisco,True,False,False,False,False,
principal data scientist,instacart,471.0,ca,san francisco,True,False,False,False,False,
"data scientist - global forecasting and planning, adtech",uber,496.0,ca,san francisco,True,False,False,False,False,1-3 years
data scientist - growth,credit karma,6.0,ca,san francisco,True,False,False,False,False,
"data scientist, engineering",google,2473.0,ca,san francisco,True,False,False,False,False,2 years
data scientist,city & county of san francisco,36.0,ca,san francisco,True,False,False,False,False,
data visualization engineer,feedzai,nan,ca,san mateo,False,False,False,False,False,
optical r&d technician,openwater (openwater.cc),nan,ca,san francisco,False,False,False,False,False,4 years
"lead data science instructor, principal data scientist",galvanize,10.0,ca,san francisco,True,False,False,False,False,
sr. data engineer,fanatics inc.,382.0,ca,san mateo,False,False,False,False,True,
"sr. scientist, safety assessment (immunogenicty assessment)",nektar,3.0,ca,san francisco,False,False,False,False,False,5 years
biochemistry/bioengineering research associate,"just, inc.",nan,ca,san francisco,False,False,False,True,False,
"scientist ii, in vitro pharmacology - oncology",atreca,nan,ca,redwood city,False,False,False,False,False,
reimbursement associate,counsyl,4.0,ca,san francisco,False,False,False,False,False,
"senior scientist, applications",siemens,6095.0,ca,berkeley,False,False,False,False,False,165 years
"scientist, gene editing & biology",gqr global markets,17.0,ca,san francisco bay area,False,False,False,False,False,
data engineer,zipcar,47.0,ca,san mateo,False,False,False,False,True,
"partner solutions architect, ai / machine learning",amazon.com,25895.0,ca,san francisco,False,False,True,False,False,
principal data scientist - cloud platform data analytics group,oracle,4081.0,ca,redwood city,True,True,False,False,False,8 years
seit / data - software engineer in test,rally health,7.0,ca,san francisco,False,False,False,False,False,
d3- sr. nlp deep learning data scientist,allstate,5373.0,ca,menlo park,True,False,False,False,False,
"staff engineer, big data",macy's,25765.0,ca,san francisco,False,False,False,False,False,12 years
ai scientist (university grad),electronic arts,396.0,ca,redwood city,False,False,False,False,False,
field applications scientist - europe,"berkeley lights, inc.",nan,ca,emeryville,False,False,False,False,False,2 years
hydrologic intern,flowwest,nan,ca,oakland,False,False,False,False,False,
data integrations / ehr specialist,apixio,nan,ca,san mateo,False,False,False,False,False,5 years
data engineer,upgrade,4.0,ca,san francisco,False,False,False,False,True,
"scientist, biochemical & cellular pharmacology, genentech research",genentech,678.0,ca,south san francisco,False,False,False,True,False,4 years
senior data scientist - games economy optimization,unity technologies,12.0,ca,san francisco,True,False,False,False,False,
"sr. data science lead - machine learning, adtech",uber,496.0,ca,san francisco,True,False,True,False,False,
data scientist,woebot,nan,ca,san francisco,True,False,False,False,False,10 years
data scientist / sr. data scientist,visa,605.0,ca,foster city,True,False,False,False,False,
data scientist - global retailer,harnham,nan,ca,oakland,True,False,False,False,False,
bioinformaticist project scientist/engineer,lawrence berkeley national laboratory,123.0,ca,san francisco bay area,False,False,False,False,False,
"data scientist, anti-abuse",pinterest,12.0,ca,san francisco,True,False,False,False,False,
principal data scientist,electronic arts,396.0,ca,redwood city,True,False,False,False,False,
vp strategy & growth - product data science,salesforce,382.0,ca,san francisco,True,False,False,False,False,
data scientist,esurance,287.0,ca,san francisco,True,False,False,False,False,
data scientist,skillz inc.,nan,ca,san francisco,True,False,False,False,False,
data scientist,chartboost,nan,ca,san francisco,True,False,False,False,False,3-5 years
"data scientist, insights team (siri search and knowledge)",apple,5785.0,ca,san francisco,True,False,False,False,False,
"data scientist, seller",square,52.0,ca,san francisco,True,False,False,False,False,
data scientist,whereto,nan,ca,san francisco,True,False,False,False,False,1-2 years
data scientist,infinite uptime,nan,ca,berkeley,True,False,False,False,False,
data scientist,twist bioscience,nan,ca,san francisco,True,False,False,False,False,
siri - data scientist,apple,5785.0,ca,san francisco,True,False,False,False,False,
data scientist | fortune 500 retailer,bicp,3.0,ca,san francisco,True,False,False,False,False,
data scientist,bold metrics,nan,ca,san francisco bay area,True,False,False,False,False,
"data scientist, audience science",ubisoft,160.0,ca,san francisco,True,False,False,False,False,
data scientist,nmatrixx,nan,ca,san francisco,True,False,False,False,False,
data scientist - inventory algorithms,stitch fix,145.0,ca,san francisco,True,False,False,False,False,3-5 years
data scientist,university of california san francisco medical center,285.0,ca,san francisco,True,False,False,False,False,6 years
data scientist,niantic labs,nan,ca,san francisco,True,False,False,False,False,
data scientist,university of california san francisco,269.0,ca,san francisco,True,False,False,False,False,
data scientist,"niantic, inc.",nan,ca,san francisco,True,False,False,False,False,
data scientist,taskrabbit,20.0,ca,san francisco,True,False,False,False,False,2 years
data scientist,metabiota,4.0,ca,san francisco,True,False,False,False,False,
"data scientist, forecasting",geli,nan,ca,san francisco,True,False,False,False,False,
"data scientist, optimization",geli,nan,ca,san francisco,True,False,False,False,False,
data scientist / engineer (medical diagnostic startup),chronus health,nan,ca,san francisco,True,False,False,False,False,
data scientist,"grammarly, inc.",nan,ca,san francisco,True,False,False,False,False,
data scientist,pinterest,12.0,ca,san francisco,True,False,False,False,False,
data scientist,fair trade usa,3.0,ca,oakland,True,False,False,False,False,5 years
"data scientist, digital","williams-sonoma, inc.",1578.0,ca,san francisco,True,False,False,False,False,
data scientist,near,nan,ca,san francisco,True,False,False,False,False,
data scientist,ask media group,nan,ca,oakland,True,False,False,False,False,3 years
data scientist,samba tv,nan,ca,san francisco,True,False,False,False,False,
data analysis & visualization associate,roundhouseone,nan,ca,san francisco,False,True,False,False,False,
data scientist,twitter,56.0,ca,san francisco,True,False,False,False,False,
measurement data scientist,pinterest,12.0,ca,san francisco,True,False,False,False,False,
data scientist,transfair usa,nan,ca,oakland,True,False,False,False,False,5 years
"data scientist, analytics – instagram live infra",facebook,366.0,ca,san francisco,True,False,False,False,False,
"data scientist, product",twitter,56.0,ca,san francisco,True,False,False,False,False,
"data scientist, cdhi",university of california san francisco,269.0,ca,san francisco,True,False,False,False,False,
data scientist,circle,67.0,ca,san francisco,True,False,False,False,False,2 years
data scientist,sears holdings management corporation,24188.0,ca,san francisco,True,False,False,False,False,3 years
data scientist,circle internet financial,nan,ca,san francisco,True,False,False,False,False,2 years
"data scientist, operations",square,52.0,ca,san francisco,True,False,False,False,False,
data scientist (all levels),proteus digital health,14.0,ca,redwood city,True,False,False,False,False,2 years
junior data scientist,allstate,5373.0,ca,menlo park,True,False,False,False,False,
data scientist,autogrid systems,nan,ca,redwood city,True,False,False,False,False,
data scientist,frontend arts,5.0,ca,san francisco bay area,True,False,False,False,False,
data architect/ data scientist,parsable,nan,ca,san francisco,True,False,False,False,False,
senior data scientist,castlight health,7.0,ca,san francisco,True,False,False,False,False,
data scientist,lendinghome,4.0,ca,san francisco,True,False,False,False,False,
data scientist i,electronic arts,396.0,ca,redwood city,True,False,False,False,False,
"data scientist, health technology",johnson & johnson family of companies,3327.0,ca,san francisco,True,False,False,False,False,
data scientist,stitch fix,145.0,ca,san francisco,True,False,False,False,False,
data scientist,zaplabs llc,nan,ca,emeryville,True,False,False,False,False,2 years
data scientist,"enquero, inc",nan,ca,san francisco bay area,True,False,False,False,False,3 years
data scientist,bold,5.0,ca,san francisco,True,False,False,False,False,3-4 years
data scientist,6sense,nan,ca,san francisco,True,False,False,False,False,2 years
data scientist,massdrop,3.0,ca,san francisco,True,False,False,False,False,
biomedical data scientist,medal,4.0,ca,san francisco,True,False,False,False,False,
data scientist,plaid,2.0,ca,san francisco,True,False,False,False,False,2 years
"associate scientist - sql , google , source data",ppd,419.0,ca,san francisco,False,False,False,False,False,
staff data scientist,lyric,nan,ca,san francisco,True,False,False,False,False,
data scientist – marketing | fortune 500 retailer,bicp,3.0,ca,san francisco,True,False,False,False,False,1-2 years
machine learning engineer/data scientist,twitter,56.0,ca,san francisco,True,False,True,False,False,
data scientist - brighterion,brighterion,24.0,ca,san francisco,True,False,False,False,False,
product data scientist,juvo,nan,ca,san francisco,True,False,False,False,False,
data scientist,z gallerie,121.0,ca,berkeley,True,False,False,False,False,
data scientist / data engineer,first republic bank,124.0,ca,san francisco,True,False,False,False,True,
data scientist - human services,mathematica policy research,68.0,ca,oakland,True,False,False,False,False,5 years
data scientist,states title,nan,ca,san francisco,True,False,False,False,False,2-10 years
data scientist,vituity,9.0,ca,emeryville,True,False,False,False,False,
data scientist,genentech,678.0,ca,south san francisco,True,False,False,False,False,4 years
data scientist,limebike,6.0,ca,san francisco,True,False,False,False,False,
research data scientist,surveymonkey,15.0,ca,san mateo,True,False,False,True,False,
research data analyst 3,university of california berkeley,241.0,ca,berkeley,False,True,False,True,False,
"data scientist, finance | fortune 500 retailer",bicp,3.0,ca,san francisco,True,False,False,False,False,
data scientist,pocket gems,8.0,ca,san francisco,True,False,False,False,False,5 years
data scientist,yelp,308.0,ca,san francisco,True,False,False,False,False,
data scientist,scaleapi,nan,ca,san francisco,True,False,False,False,False,
data scientist,transdev,921.0,ca,south san francisco,True,False,False,False,False,
"data scientist, machine learning evaluation",adobe,460.0,ca,san francisco,True,False,True,False,False,
data scientist,"farmer's business network, inc.",nan,ca,san carlos,True,False,False,False,False,
data scientist,"williams-sonoma, inc.",1578.0,ca,san francisco,True,False,False,False,False,
data scientist,thirdlove,16.0,ca,san francisco,True,False,False,False,False,3-6 years
data scientist,clarivate analytics,31.0,ca,san francisco,True,False,False,False,False,
data scientist,"zendrive, inc.",nan,ca,san francisco,True,False,False,False,False,
data scientist,tonal,nan,ca,san francisco,True,False,False,False,False,
data scientist,groupon,624.0,ca,san francisco,True,False,False,False,False,3-6 years
data scientist - risk,eventbrite,7.0,ca,san francisco,True,False,False,False,False,2 years
path forward returnship - data scientist,lendingclub,58.0,ca,san francisco,True,False,False,False,False,5 years
data scientist - mindmeld conversational ai,cisco,3996.0,ca,san francisco,True,False,False,False,False,
data scientist,castle global,nan,ca,san francisco,True,False,False,False,False,1-2 years
data scientist / engineer,trifacta,2.0,ca,san francisco,True,False,False,False,False,
data scientist - operations,stitch fix,145.0,ca,san francisco,True,False,False,False,False,
data scientist,streetline,5.0,ca,san mateo,True,False,False,False,False,
data scientist (healthcare startup),chronus health,nan,ca,san francisco,True,False,False,False,False,
risk data scientist,wish,14.0,ca,san francisco,True,False,False,False,False,
"data scientist, analytics",tonal,nan,ca,san francisco,True,False,False,False,False,
data scientist - cyber security,huxley it,nan,ca,san francisco,True,False,False,False,False,
staff data scientist,vida,8.0,ca,san francisco,True,False,False,False,False,
data scientist,strava,nan,ca,san francisco,True,False,False,False,False,2 years
data scientist - machine learning,affirm,3.0,ca,san francisco,True,False,True,False,False,
data scientist,"healthypets, inc.",7.0,ca,union city,True,False,False,False,False,
data scientist,figure,4.0,ca,san francisco,True,False,False,False,False,
data scientist,natera,34.0,ca,san carlos,True,False,False,False,False,
data scientist,finrise,nan,ca,burlingame,True,False,False,False,False,
data scientist,narvar,5.0,ca,san francisco,True,False,False,False,False,3-5 years
data scientist,fanatics inc.,382.0,ca,san mateo,True,False,False,False,False,4 years
staff data scientist,tapjoy,5.0,ca,san francisco,True,False,False,False,False,
data scientist-dis,roche,1578.0,ca,belmont,True,False,False,False,False,
data scientist – deep learning,c3 iot,nan,ca,redwood city,True,False,False,False,False,
bioinformatics scientist / data scientist,projectline,nan,ca,san francisco,True,False,False,False,False,5 years
data scientist,epic creations,nan,ca,redwood city,True,False,False,False,False,
data scientist (predictive services),opendoor,11.0,ca,san francisco,True,False,False,False,False,
data scientist - inference,airbnb,166.0,ca,san francisco,True,False,False,False,False,
data scientist,shutterfly,355.0,ca,redwood city,True,False,False,False,False,2-3 years
"data scientist, marketing",rally health,7.0,ca,san francisco,True,False,False,False,False,
data scientist - mobile games,product madness,2.0,ca,san francisco,True,False,False,False,False,
signal processing and data analysis scientist,sano,nan,ca,san francisco,False,True,False,False,False,
quantitative analyst / data scientist,wealthfront,nan,ca,redwood city,True,False,False,False,False,
data scientist - insurance,esurance,287.0,ca,san francisco,True,False,False,False,False,
data scientist: statistics,axiom exergy inc,nan,ca,richmond,True,False,False,False,False,
"senior data scientist, people analytics",instacart,471.0,ca,san francisco,True,False,False,False,False,
"data scientist @ cyence - san mateo, ca","guidewire software, inc.",28.0,ca,san mateo,True,False,False,False,False,
data scientist (customer engagement),aera technology,nan,ca,san francisco,True,False,False,False,False,
data scientist (ecommerce),electronic arts,396.0,ca,redwood city,True,False,False,False,False,5 years
"research associate, quantitative biology","flx bio, inc.",nan,ca,south san francisco,False,False,False,True,False,
scientific director,epic bio,nan,ca,san francisco bay area,False,False,False,False,False,10 years
senior quantitative analyst,evalueserve,149.0,ca,san francisco,False,False,False,False,False,3-7 years
"manager, engineering (data science)",under armour,582.0,ca,san francisco,True,False,False,False,False,
head of data science,remind,nan,ca,san francisco,True,False,False,False,False,
assistant microbiologist,heluna health,15.0,ca,richmond,False,False,False,False,False,
senior business intelligence analyst,uber,496.0,ca,san francisco,False,False,False,False,False,
"scientist 1, biology strain engineering","amyris, inc.",nan,ca,emeryville,False,False,False,False,False,
senior bioinformatics scientist,counsyl,4.0,ca,south san francisco,False,False,False,False,False,
data scientist,smith hanley associates,18.0,ca,san francisco,True,False,False,False,False,1-3 years
intake associate,counsyl,4.0,ca,south san francisco,False,False,False,False,False,
research finance analyst,university of california san francisco,269.0,ca,san francisco,False,False,False,True,False,
sr. associate scientist - cardiometabolic disorders,amgen,999.0,ca,south san francisco,False,False,False,False,False,3 years
scientist i-ii-senior,dynavax technologies,10.0,ca,berkeley,False,False,False,False,False,1-2 years
"lead product manager, data (multiple positions)",credit karma,6.0,ca,san francisco,False,False,False,False,False,
data science eng/ analytics lead,salesforce,382.0,ca,san francisco,True,False,False,False,False,
product development associate scientist – food microbiologist,impossible foods,4.0,ca,redwood city,False,False,False,False,False,3-5 years
senior data engineer,komodo health,nan,ca,san francisco,False,False,False,False,True,
data scientist,redfish technology - high tech executive recruiters,nan,ca,redwood city,True,False,False,False,False,
product manager,qadium,nan,ca,san francisco,False,False,False,False,False,2 years
"associate scientist i, in vivo biology (vivarium research associate)",abbvie,596.0,ca,south san francisco,False,False,False,True,False,1-3 years
senior scientist reagent and manufacturing,guardant health,7.0,ca,redwood city,False,False,False,False,False,
chief data scientist,harnham,nan,ca,san francisco,True,False,False,False,False,
"principal scientist, formulations",denali,14.0,ca,south san francisco,False,False,False,False,False,10 years
"finance, accounting, and operations",coalition,20.0,ca,san francisco,False,False,False,False,False,
sr. data engineer,lendinghome,4.0,ca,san francisco,False,False,False,False,True,
bioinformatics programmer i,university of california san francisco,269.0,ca,san francisco,False,False,False,False,False,
senior data analyst - marketing,life360,nan,ca,san francisco,False,True,False,False,False,
"software engineer, machine learning & ai",digit,nan,ca,san francisco,False,False,True,False,False,
data analytics manger - gaming,pentasia,nan,ca,san francisco,False,True,False,False,False,3 years
scientist - environmental/industrial microbiology,microvi,nan,ca,hayward,False,False,False,False,False,5 years
senior data science instructor,databricks,nan,ca,san francisco,True,False,False,False,False,
technical applications scientist ii - south san francisco,thermo fisher scientific,1878.0,ca,south san francisco,False,False,False,False,False,
research associate - molecular biology,"berkeley lights, inc.",nan,ca,emeryville,False,False,False,True,False,
financial systems analyst,juul labs,2.0,ca,san francisco,False,False,False,False,False,
"qa operations, specialist i",biomarin,15.0,ca,novato,False,False,False,False,False,0-2 years
biostatistician,natera,34.0,ca,san carlos,False,False,False,False,False,2 years
"associate scientist, htp molecular biology & expression (42)",bristol-myers squibb,1389.0,ca,redwood city,False,False,False,False,False,
distinguished software engineer - machine learning,sift science,2.0,ca,san francisco,False,False,True,False,False,
internal auditor,juul labs,2.0,ca,san francisco,False,False,False,False,False,
scientist - t cell immunology,kite pharma,8.0,ca,emeryville,False,False,False,False,False,0-4 years
research associate iii,nektar,3.0,ca,san francisco,False,False,False,True,False,5 years
sr. data scientist - segmentation,uber,496.0,ca,san francisco,True,False,False,False,False,
product manager - data infrastructure,yelp,308.0,ca,san francisco,False,False,False,False,False,
"senior associate, data science",capital one,6323.0,ca,san francisco,True,False,False,False,False,2 years
research fellow,the clorox company,487.0,ca,oakland,False,False,False,True,False,
"scientist i/ii, aav engineering",sangamo therapeutics,nan,ca,richmond,False,False,False,False,False,
technical writer,tellius,nan,ca,san francisco,False,False,False,False,False,3 years
"data scientist, business insights",payette group,nan,ca,san francisco,True,False,False,False,False,
laboratory informatics specialist,natera,34.0,ca,san carlos,False,False,False,False,False,5 years
"senior scientist i, assay development (adc discovery)",abbvie,596.0,ca,south san francisco,False,False,False,False,False,
senior data architect,taulia,3.0,ca,san francisco,False,False,False,False,False,
"head of product, targeting",quantcast,13.0,ca,san francisco,False,False,False,False,False,
"director, data science & analytics",cisco meraki,8.0,ca,san francisco,True,False,False,False,False,5-8 years
director clinical data management,juul labs,2.0,ca,san francisco,False,False,False,False,False,15 years
assistant clinical research coordinator,university of california san francisco,269.0,ca,san francisco,False,False,False,True,False,
backend developer,tenor.ai,nan,ca,san francisco,False,False,False,False,False,
data scientist oil & gas manager,accenture,14198.0,ca,san francisco,True,False,False,False,False,5 years
"research associate, ivd",abcam,21.0,ca,burlingame,False,False,False,True,False,
formulation scientist,proteus digital health,14.0,ca,hayward,False,False,False,False,False,3-4 years
senior data engineer,helix,9.0,ca,san francisco,False,False,False,False,True,
"research scientist ii, fibrosis",gilead sciences,246.0,ca,foster city,False,False,False,True,False,5 years
anti-spam anti-abuse engineer,protonmail,nan,ca,san francisco,False,False,False,False,False,
"financial analyst, international",juul labs,2.0,ca,san francisco,False,False,False,False,False,
medical science liaison - northwest - san fran,verastem,nan,ca,san francisco,False,False,False,False,False,
research engineer,oath inc,5.0,ca,san francisco,False,False,False,True,False,
process operator,heliotrope technologies,2.0,ca,alameda,False,False,False,False,False,
"research associate, biology","proneurotech, inc.",nan,ca,south san francisco,False,False,False,True,False,
"sr. staff scientist, r&d",thermo fisher scientific,1878.0,ca,south san francisco,False,False,False,False,False,6 years
senior quantitative scientist - dis,roche,1578.0,ca,belmont,False,False,False,False,False,10 years
principal data engineer,demandbase,3.0,ca,san francisco,False,False,False,False,True,
"vice president, operations",autodesk,315.0,ca,san rafael,False,False,False,False,False,
"research analyst, mortgage-backed securities (mbs)",franklin templeton investments,512.0,ca,san mateo,False,False,False,True,False,65 years
automation engineer,zymergen,4.0,ca,emeryville,False,False,False,False,False,
information security incident coordinator,autodesk,315.0,ca,san francisco,False,False,False,False,False,2-5 years
software engineer,feasible,nan,ca,berkeley,False,False,False,False,False,
market research client analyst,kantar millward brown,21.0,ca,san francisco,False,False,False,True,False,
